id,incident_title,incident_description,incident_date,location_id,location_name,latitude,longitude,country_id,category_id,category_title,building,landmark,area,city,state,country
11121,Touching,"My computer teacher touch me inappropriately","02-10-2017 15:00",11501,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,8,"Touching /Groping",,800017,"Central Revenue Colony",Patna,Bihar,India
11122,"Clicking pictures in class","In my classroom, a boy was secretly clicking pictures of a girl. When she asked him, he refused and started arguing with the girl in a bad language","29-09-2017 15:00",11502,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,3,"Taking pictures",,800017,"Central Revenue Colony",Patna,Bihar,India
11123,Touching,"My computer professor touch my chest in an inappropriate way.","20-11-2017 14:00",11503,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,8,"Touching /Groping",,800017,"Central Revenue Colony",Patna,Bihar,India
11124,Touching,"The guy who teach us computer touches girl's chest in a very inappropriate manner and that seems very disturbing to us","13-11-2017 15:00",11504,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,8,"Touching /Groping",,800017,"Central Revenue Colony",Patna,Bihar,India
11125,Touching,"My computer teacher often touch my private parts","27-11-2017 13:00",11505,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,8,"Touching /Groping",,800017,"Central Revenue Colony",Patna,Bihar,India
11126,Touching,"My computer teacher was touching me inappropriately. It happens very often.","16-11-2017 12:00",11506,"Indian Institute of Business Management, Opp. Patna Museum, Budh Marg, Central Revenue Colony, Chajju Bagh, Patna, Bihar 800001, India",25.611885,85.134665,105,8,"Touching /Groping",,800017,"Central Revenue Colony",Patna,Bihar,India
11127,Commenting,"The bus conductor was passing bad comments on me.","15-11-2017 13:00",11507,"Mithapur Farm Area, Mithapur, Patna, Bihar, India",25.592489,85.133675,105,2,Commenting,,800001,"Mithapur Farm Area",Patna,Bihar,India
11128,Touching,"When I was in the water park,then someone touched my breast","05-09-2017 13:00",11508,"Sampatchak, Gopalpur, Bihar 800007, India",25.538553,85.172887,105,8,"Touching /Groping",,804453,,Sampatchak,Bihar,India
11129,Harassment,"I was passing the road, a bike rider slowed his bike and groped my breast. I complained to the police but he was freed after sometime.","25-11-2017 10:22",11509,"Road Number 4, Rd Number 4, Indrapuri, Rajeev Nagar, Patna, Bihar 800013, India",25.6297,85.097382,105,"2 | 6 | 8 | 20","Commenting | Ogling/Facial Expressions/Staring | Touching /Groping | Stalking",,800013,Indrapuri,Patna,Bihar,India
11130,ogling,"A man was ogling at a girl and touching his private parts just to have attention but it was a disturbing sight.","28-11-2017 10:23",11510,"Patna Jn, Station Rd, Fraser Road Area, Patna, Bihar 800001, India",25.603303,85.137137,105,6,"Ogling/Facial Expressions/Staring",,800001,"Fraser Road Area",Patna,Bihar,India
11131,"Harassed while crossing a street","I was passing a street and there were no lights. Suddenly a man came and pressed my chest from behind and ran away laughing before I could understand anything","25-11-2017 10:25",11511,"Mainpura, Mainpura, Patna, Bihar, India",25.627489,85.120706,105,"2 | 8 | 18","Commenting | Touching /Groping | Poor / No Street Lighting",,800001,Mainpura,Patna,Bihar,India
11132,"Harassment in a daily basis","I stay in a hostel near income tax. And often guys pass lees comments and stare girls in a way that make them uncomfortable. I have been through it many a times.","29-11-2017 10:27",11512,"Income Tax Circle, Jawahar Lal Nehru Marg, Kidwaipuri, Kidwaipuri, Patna, Bihar 800001, India",25.610931,85.130309,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,800001,Kidwaipuri,Patna,Bihar,India
11133,"Harassed in an auto","A man sitting next to me was elbowing me continuously and I got so fed up that I left that auto.","01-11-2017 10:28",11513,"Boring Road Crossing, जयप्रकाश पथ, S.K. Puri, Anandpuri, पटना, Bihar 800013, India",25.612729,85.11854,105,8,"Touching /Groping",,800013,Anandpuri,पटना,Bihar,India
11134,"Cab harassment","Driver is staring like a hungry dog.","24-12-2017 22:00",11514,"Bannerghatta Main Road Bannerghatta Main Road, Sadduguntepalya, Bengaluru South, Karnataka 560029, India",12.932793,77.603283,105,6,"Ogling/Facial Expressions/Staring",,560029,"Bhavani Nagar",Bengaluru,Karnataka,India
11135,Rape,"My ex boyfriend and his mates, stalked me on the walk home, then brutally attacked me, they raped me for hours and then left me in the vacant block","17-10-1986 08:15",11515,"Cooktown QLD 4895, Australia",-15.469116,145.251261,105,11,"Rape / Sexual Assault",,4895,,Cooktown,Queensland,Australia
11138,commenting,"Seeing girls going into this expanse, they tease.","06-12-2017 02:00",11518,"Danilimda, Ahmedabad, Gujarat 380028, India",22.993021,72.588341,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,380028,Danilimda,Ahmedabad,Gujarat,India
11139,Ogling,"A boy was following me in a kindergarten. Was wrong gesture.","05-11-2017 07:00",11519,"Kankaria, Ahmedabad, Gujarat 380043, India",23.005586,72.60328,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,380008,Kankaria,Ahmedabad,Gujarat,India
11140,commenting,"When the tuition goes to class, I sing the song after seeing the boy.","09-11-2017 03:00",11520,"Marak Kar Char Rasta, Behrampura, Ahmedabad, Gujarat 380022, India",23.00449,72.57931,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,380043,"Chaturbhuj Colony",Ahmedabad,Gujarat,India
11141,commenting,"If we stand for auto, then the boys will comment on their ham.","12-10-2017 03:00",11521,"Chhipakuva, Ahmedabad, Gujarat 380028, India",22.985903,72.580388,105,"2 | 6 | 10 | 20","Commenting | Ogling/Facial Expressions/Staring | Sexual Invites | Stalking",,380028,Chhipakuva,Ahmedabad,Gujarat,India
11142,"Sexual invites","Sham ke samay yhna par daru pi kar mhilao ke sath chedti karte hae .","02-12-2017 21:00",11522,"Khodiyarnagar, Behrampura, Ahmedabad, Gujarat 380022, India",22.987194,72.563142,105,"2 | 6 | 8 | 10","Commenting | Ogling/Facial Expressions/Staring | Touching /Groping | Sexual Invites",,380022,Sendulpur,Ahmedabad,Gujarat,India
11143,commenting,"gomtipur pakodi ki ladi pe me pakodi kha rhi thi ek ladka mujko dhkka marke nikla or vhan se bhag gya .","01-11-2017 09:00",11523,"Raipur Mills, Krishna Nagar, Saraspur, Ahmedabad, Gujarat 380018, India",23.026442,72.61301,105,"2 | 6 | 8","Commenting | Ogling/Facial Expressions/Staring | Touching /Groping",,380018,"Krishna Nagar",Ahmedabad,Gujarat,India
11144,"Sexual invites","Was standing for auto,There a boy talked poorly over there.","09-11-2017 13:00",11524,"Tirth 1, Narolgam, Ahmedabad, Gujarat 382440, India",22.948063,72.596602,105,"2 | 6 | 10","Commenting | Ogling/Facial Expressions/Staring | Sexual Invites",,382405,Narolgam,Ahmedabad,Gujarat,India
11145,Name-Calling,"Pedestrian yells at another pedestrian on their looks. Former is looking for a fight with latter.","06-01-2018 10:28",11525,"Claveria St, Poblacion District, Davao City, Davao del Sur, Filipinas",7.070135,125.611537,105,2,Commenting,,,"Poblacion District","Davao City","Davao Region",Philippines
11146,"Taking picture","I was wearing shorts. I noticed this guys walking towards me with his phone. It was clear that he was taking a picture. He noticed that I could make out so hurriedly kept his phone aside. I don’t think he got a shot.","07-01-2018 10:29",11526,"Elephanta Caves, Gharapuri, Maharashtra 400094, India",18.963347,72.931486,105,3,"Taking pictures",,400094,,Gharapuri,Maharashtra,India
11147,Staring,"I'm travelling in a train. A boy is constantly staring at me and that is making me uncomfortable.","09-01-2018 09:42",11527,"Loha Ka Pul, Gulzarbagh, Mughal Pura, Sadikpur, Patna, Bihar 800008, India",25.593463,85.216935,105,6,"Ogling/Facial Expressions/Staring",,800008,"Mughal Pura",Patna,Bihar,India
11148,Masturbation,"Guy behind tree wanking toward the road mid-afternoon by the UWI car-park opposite the Catholic Church.","10-02-2016 15:00",11528,"St Augustine, Trinidad and Tobago",10.643056,-61.397412,105,9,"Indecent exposure",,,"Saint Augustine",,"Tunapuna/Piarco Regional Corporation","Trinidad and Tobago"
11149,"Unwanted comments from employee","Hacienda Degollado is a local Mexican restaurant that my partner and I have frequented for the past few years. Male employee who usually runs the register (he has chin straps), is potentially the owner, always stares at me (female) when we come in. During this visit with a group of friends & my partner, I made way to the restroom where this man said ""hey pretty lady"" and made very suggestive eyes at me. I did not respond and since then do not make eye contact with this man. He still stares whenever we go in and has made my visits there very uncomfortable.","15-12-2017 18:00",11529,"212 TN-62 Scenic, Oak Ridge, TN 37830, USA",36.006819,-84.259745,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,37830,,"Oak Ridge",Tennessee,"United States"
11150,"Gendered Harassment from Construction Workers","Homophobic construction workers yell “Bakla!” at straight male pedestrian wearing pink.","18-01-2018 19:53",11530,"Artiaga St, Barangay 33-D, Davao City, 8000 Davao del Sur,",7.066103,125.613182,105,2,Commenting,,,"Poblacion District","Davao City","Davao Region",Philippines
11151,"Yes reports - for Sexual Harassment Cases near Jai Hind and Government Law College - Colleges in Churchgate","This is the area that was described as yes for sexual harassment near Jai Hind College and Government Law College, near Churchgate Station. No specifics given.","24-01-2018 15:49",11531,"Ishwar Bhavan CHS, Sitaram Deora Marg, Churchgate, Mumbai, Maharashtra 400020, India",18.934173,72.825858,105,"1 | 2 | 3 | 6 | 8 | 9 | 10 | 15 | 20","Catcalls/Whistles | Commenting | Taking pictures | Ogling/Facial Expressions/Staring | Touching /Groping | Indecent exposure | Sexual Invites | Others | Stalking",,400020,Churchgate,Mumbai,Maharashtra,India
11152,"Yes reports - for Sexual Harassment Cases near Jai Hind and Government Law College - Colleges in Churchgate","This is the area that was described as yes for sexual harassment near Jai Hind College and Government Law College, near Churchgate Station. No specifics given.","24-01-2018 15:49",11532,"Ishwar Bhavan CHS, Sitaram Deora Marg, Churchgate, Mumbai, Maharashtra 400020, India",18.934173,72.825858,105,"1 | 2 | 3 | 6 | 8 | 9 | 10 | 15 | 20","Catcalls/Whistles | Commenting | Taking pictures | Ogling/Facial Expressions/Staring | Touching /Groping | Indecent exposure | Sexual Invites | Others | Stalking",,400020,Churchgate,Mumbai,Maharashtra,India
11153,Catcalling,"A group of men kept catcalling and asking us to go with them","24-01-2018 12:43",11533,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,1,Catcalls/Whistles,,110041,"Pocket 25",Delhi,Delhi,India
11154,"Almost got raped","Almost got raped by a man who asked me for help","23-01-2018 12:45",11534,"Tamil Nadu 621004, India",11.127123,78.656894,105,"8 | 11","Touching /Groping | Rape / Sexual Assault",,621004,,,"Tamil Nadu",India
11155,"Groped on the bus","Groped by a man on the bus but he ran away before we could report him","24-01-2018 12:47",11535,"Tamil Nadu 621004, India",11.127123,78.656894,105,8,"Touching /Groping",,621004,,,"Tamil Nadu",India
11156,Groping,"Got groped and inappropriately touched by an old man on the way from college","24-01-2018 12:48",11536,"Tamil Nadu 621004, India",11.127123,78.656894,105,8,"Touching /Groping",,621004,,,"Tamil Nadu",India
11157,Groping,"Got groped and inappropriately touched by an old man on the way from college","23-01-2018 12:49",11537,"Tamil Nadu 621004, India",11.127123,78.656894,105,8,"Touching /Groping",,621004,,,"Tamil Nadu",India
11158,"Stared by men at the metro","Standing in the women's section alone and I was stared at by a man","23-01-2018 12:51",11538,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,6,"Ogling/Facial Expressions/Staring",,110041,"Pocket 25",Delhi,Delhi,India
11159,"A group of boys took pictures","A group of boys were laughing and taking pictures when I was standing nearby","23-01-2018 12:52",11539,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,3,"Taking pictures",,110041,"Pocket 25",Delhi,Delhi,India
11160,"Poor lighting","Poor lighting and a place which is isolated and unsafe walking by at night","24-01-2018 12:54",11540,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,18,"Poor / No Street Lighting",,110041,"Pocket 25",Delhi,Delhi,India
11161,Stalking,"Group of girls stalked by a man for around half an hour","23-01-2018 12:55",11541,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,20,Stalking,,110041,"Pocket 25",Delhi,Delhi,India
11162,"Eve teasing","Commenting and eve teasing by a group of boys","23-01-2018 12:57",11542,"nalamda apartments, 2, Pocket G-27, Sector 3G, Rohini, Delhi, 110085, India",28.704059,77.10249,105,2,Commenting,,110041,"Pocket 25",Delhi,Delhi,India
11163,"Online Harassment","Been sent nudes and bothered by men online","25-01-2018 17:42",11543,delhi,28.704059,77.10249,105,15,Others,,110041,"Pocket 25",Delhi,Delhi,India
11164,"Rape cases in different regions of Haryana","In last one week as everyone knows that in different regions of haryana 14 rapecases has occurred involving girls from 3years onwards to aged ones.And on the other hand people are protesting against the release of padmavaat.I mean it's shameful that youngsters are wasting their time as well as their power in such issues.Are these rape cases acceptable? And the movie which is based on fiction too is too much important for everyone to raise this issue.Rape cases must be the concern of Haryana government.It is like no girl is safe at any place either at their home,in school,in colleges and not even at their workplaces.Is this our democratic India?? I think no here the democracy is only for the rapists and the culprits. I am also a girl and I also stay away from my home for studies. There are times when I feel so unsafe while walking at the roadside or in the market. Is their any gender equality in India? We talk about gender equality and things like that girls can do everything that boys do but it's incorrect girls can't do such inhuman acts that boys do and where is our government ,where is our law what they are doing for girls. We the youngsters have to take a step ahead in this direction because this is our society our country where girls want to be safe.","30-01-2018 11:59",11544,"Karhouli-R, Haryana, India",28.808075,76.89745,105,11,"Rape / Sexual Assault",,131402,,,Haryana,India
11165,Citimarna,"Swag Markit ke past kuch lake khede hour cement kar rhthe","20-12-2017 09:57",11545,"A.P.M.C Market, Jamalpur Gate Cir, Raikhad, Ahmedabad, Gujarat 380022, India",23.012404,72.581485,105,2,Commenting,,380001,Raikhad,Ahmedabad,Gujarat,India
11166,"Public Indecency","I have seen this beautifully site being tarnished by the activities of public indecency. This place makes me shrink and is very scary.","31-01-2018 10:01",11546,"Chauburja, Kamla Nehru Ridge, Civil Lines, Delhi, 110007, India",28.684843,77.21646,105,9,"Indecent exposure",,110007,"Kamla Nehru Ridge",Delhi,Delhi,India
11167,"rizvi edu complex","touching/groping and stalking. ogling/facial expressions, commenting","01-06-2017 18:00",11547,"Rd Number 5, Rizvi Complex, Shirley, Pali Hill, Mumbai, Maharashtra 400050, India",19.066766,72.826167,105,"1 | 6 | 8 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Touching /Groping | Stalking",,400050,"Rizvi Complex",Mumbai,Maharashtra,India
11168,"Shopkeepers' indecency.","A lot of shopkeepers outside the metro station were passing comments and staring at the girls passing by.","22-12-2017 13:33",11548,"Chandni Chowk, New Delhi, Delhi, India",28.704059,77.10249,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,110041,"Pocket 25",Delhi,Delhi,India
